Field ID,Date_collected,Site,State,Quadrat,Count,Height_live,Height_box,Height_gaper
0925ASHC,9/11/2025,ASHC,CT,1,33,47.69,,
0925ASHC,9/11/2025,ASHC,CT,1,34,124.24,,
0925ASHC,9/11/2025,ASHC,CT,1,35,,88,
0925ASHC,9/11/2025,ASHC,CT,1,36,,80.63,
0925ASHC,9/11/2025,ASHC,CT,1,37,48.08,,
0925ASHC,9/11/2025,ASHC,CT,1,38,120.5,,
0925ASHC,9/11/2025,ASHC,CT,1,39,104.98,,
0925ASHC,9/11/2025,ASHC,CT,1,40,66.11,,
0925ASHC,9/11/2025,ASHC,CT,1,41,99.38,,
0925ASHC,9/11/2025,ASHC,CT,1,42,96.73,,
0925ASHC,9/11/2025,ASHC,CT,1,43,57.92,,
0925ASHC,9/11/2025,ASHC,CT,1,44,62.82,,
0925ASHC,9/11/2025,ASHC,CT,1,45,66.03,,
0925ASHC,9/11/2025,ASHC,CT,1,46,109.18,,
0925ASHC,9/11/2025,ASHC,CT,1,47,130.79,,
0925ASHC,9/11/2025,ASHC,CT,1,48,93.51,,
0925ASHC,9/11/2025,ASHC,CT,1,49,100.55,,
0925ASHC,9/11/2025,ASHC,CT,1,50,102.14,,
0925ASHC,9/11/2025,ASHC,CT,1,51,72.2,,
0925ASHC,9/11/2025,ASHC,CT,1,52,,70.98,
0925ASHC,9/11/2025,ASHC,CT,1,53,135.06,,
0925ASHC,9/11/2025,ASHC,CT,1,54,44.27,,
0925ASHC,9/11/2025,ASHC,CT,1,55,146.53,,
0925ASHC,9/11/2025,ASHC,CT,1,56,44.96,,
0925ASHC,9/11/2025,ASHC,CT,1,57,36.87,,
0925ASHC,9/11/2025,ASHC,CT,1,58,,96.53,
0925ASHC,9/11/2025,ASHC,CT,1,59,,89.2,
0925ASHC,9/11/2025,ASHC,CT,1,60,59.03,,
0925ASHC,9/11/2025,ASHC,CT,1,61,61.68,,
0925ASHC,9/11/2025,ASHC,CT,1,62,78.67,,
0925ASHC,9/11/2025,ASHC,CT,1,63,75.55,,
0925ASHC,9/11/2025,ASHC,CT,1,64,59.94,,
0925ASHC,9/11/2025,ASHC,CT,1,65,120.75,,
0925ASHC,9/11/2025,ASHC,CT,1,66,60.19,,
0925ASHC,9/11/2025,ASHC,CT,1,67,113.18,,
0925ASHC,9/11/2025,ASHC,CT,1,68,74.08,,
0925ASHC,9/11/2025,ASHC,CT,1,69,115.49,,
0925ASHC,9/11/2025,ASHC,CT,1,70,53.62,,
0925ASHC,9/11/2025,ASHC,CT,1,71,65.63,,
0925ASHC,9/11/2025,ASHC,CT,1,72,133.4,,
0925ASHC,9/11/2025,ASHC,CT,1,73,67.2,,
0925ASHC,9/11/2025,ASHC,CT,1,74,52.93,,
0925ASHC,9/11/2025,ASHC,CT,1,75,,128.99,
0925ASHC,9/11/2025,ASHC,CT,1,76,,50.41,
0925ASHC,9/11/2025,ASHC,CT,1,77,,,
0925ASHC,9/11/2025,ASHC,CT,1,78,,,
0925ASHC,9/11/2025,ASHC,CT,1,79,,,
0925ASHC,9/11/2025,ASHC,CT,1,80,,,
0925ASHC,9/11/2025,ASHC,CT,1,81,,,
0925ASHC,9/11/2025,ASHC,CT,1,82,,,
0925ASHC,9/11/2025,ASHC,CT,1,83,,,
0925ASHC,9/11/2025,ASHC,CT,1,84,,,
0925ASHC,9/11/2025,ASHC,CT,1,85,,,
0925ASHC,9/11/2025,ASHC,CT,1,86,,,
0925ASHC,9/11/2025,ASHC,CT,1,87,,,
0925ASHC,9/11/2025,ASHC,CT,1,88,,,
0925ASHC,9/11/2025,ASHC,CT,1,89,,,
0925ASHC,9/11/2025,ASHC,CT,1,90,,,
0925ASHC,9/11/2025,ASHC,CT,1,91,,,
0925ASHC,9/11/2025,ASHC,CT,1,92,,,
0925ASHC,9/11/2025,ASHC,CT,1,93,,,
0925ASHC,9/11/2025,ASHC,CT,1,94,,,
0925ASHC,9/11/2025,ASHC,CT,1,95,,,
0925ASHC,9/11/2025,ASHC,CT,1,96,,,
0925ASHC,9/11/2025,ASHC,CT,1,97,,,
0925ASHC,9/11/2025,ASHC,CT,1,98,,,
0925ASHC,9/11/2025,ASHC,CT,1,99,,,
0925ASHC,9/11/2025,ASHC,CT,1,100,,,
0925ASHC,9/11/2025,ASHC,CT,2,1,103.84,,
0925ASHC,9/11/2025,ASHC,CT,2,2,133.46,,
0925ASHC,9/11/2025,ASHC,CT,2,3,74.2,,
0925ASHC,9/11/2025,ASHC,CT,2,4,,89.08,
0925ASHC,9/11/2025,ASHC,CT,2,5,25.2,,
0925ASHC,9/11/2025,ASHC,CT,2,6,130.62,,
0925ASHC,9/11/2025,ASHC,CT,2,7,54.05,,
0925ASHC,9/11/2025,ASHC,CT,2,8,127.78,,
0925ASHC,9/11/2025,ASHC,CT,2,9,73.08,,
0925ASHC,9/11/2025,ASHC,CT,2,10,45.85,,
0925ASHC,9/11/2025,ASHC,CT,2,11,62.16,,
0925ASHC,9/11/2025,ASHC,CT,2,12,53.62,,
0925ASHC,9/11/2025,ASHC,CT,2,13,89.14,,
0925ASHC,9/11/2025,ASHC,CT,2,14,20.82,,
0925ASHC,9/11/2025,ASHC,CT,2,15,32.49,,
0925ASHC,9/11/2025,ASHC,CT,2,16,126.56,,
0925ASHC,9/11/2025,ASHC,CT,2,17,98.52,,
0925ASHC,9/11/2025,ASHC,CT,2,18,149.66,,
0925ASHC,9/11/2025,ASHC,CT,2,19,44.54,,
0925ASHC,9/11/2025,ASHC,CT,2,20,52.63,,
0925ASHC,9/11/2025,ASHC,CT,2,21,150.09,,
0925ASHC,9/11/2025,ASHC,CT,2,22,110.43,,
0925ASHC,9/11/2025,ASHC,CT,2,23,83.12,,
0925ASHC,9/11/2025,ASHC,CT,2,24,28.6,,
0925ASHC,9/11/2025,ASHC,CT,2,25,35.74,,
0925ASHC,9/11/2025,ASHC,CT,2,26,107.66,,
0925ASHC,9/11/2025,ASHC,CT,2,27,64.6,,
0925ASHC,9/11/2025,ASHC,CT,2,28,105.65,,
0925ASHC,9/11/2025,ASHC,CT,2,29,,28.86,
0925ASHC,9/11/2025,ASHC,CT,2,30,39.11,,
0925ASHC,9/11/2025,ASHC,CT,2,31,161.42,,
0925ASHC,9/11/2025,ASHC,CT,2,32,69.92,,
0925ASHC,9/11/2025,ASHC,CT,2,33,130.36,,
0925ASHC,9/11/2025,ASHC,CT,2,34,32.95,,
0925ASHC,9/11/2025,ASHC,CT,2,35,157.43,,
0925ASHC,9/11/2025,ASHC,CT,2,36,50.19,,
0925ASHC,9/11/2025,ASHC,CT,2,37,72.82,,
0925ASHC,9/11/2025,ASHC,CT,2,38,,98.88,
0925ASHC,9/11/2025,ASHC,CT,2,39,,103.52,
0925ASHC,9/11/2025,ASHC,CT,2,40,100.1,,
0925ASHC,9/11/2025,ASHC,CT,2,41,,129.86,
0925ASHC,9/11/2025,ASHC,CT,2,42,78.91,,
0925ASHC,9/11/2025,ASHC,CT,2,43,70.51,,
0925ASHC,9/11/2025,ASHC,CT,2,44,,126.76,
0925ASHC,9/11/2025,ASHC,CT,2,45,,149.5,
0925ASHC,9/11/2025,ASHC,CT,2,46,,58.53,
0925ASHC,9/11/2025,ASHC,CT,2,47,83.29,,
0925ASHC,9/11/2025,ASHC,CT,2,48,75.57,,
0925ASHC,9/11/2025,ASHC,CT,2,49,,68.09,
0925ASHC,9/11/2025,ASHC,CT,2,50,134.53,,
0925ASHC,9/11/2025,ASHC,CT,2,51,,122.1,
0925ASHC,9/11/2025,ASHC,CT,2,52,,156.51,
0925ASHC,9/11/2025,ASHC,CT,2,53,,98.41,
0925ASHC,9/11/2025,ASHC,CT,2,54,,102.99,
0925ASHC,9/11/2025,ASHC,CT,2,55,,106.09,
0925ASHC,9/11/2025,ASHC,CT,2,56,,88.85,
0925ASHC,9/11/2025,ASHC,CT,2,57,82.06,,
0925ASHC,9/11/2025,ASHC,CT,2,58,45.33,,
0925ASHC,9/11/2025,ASHC,CT,2,59,160.99,,
0925ASHC,9/11/2025,ASHC,CT,2,60,89.68,,
0925ASHC,9/11/2025,ASHC,CT,2,61,118.2,,
0925ASHC,9/11/2025,ASHC,CT,2,62,35.9,,
0925ASHC,9/11/2025,ASHC,CT,2,63,92.83,,
0925ASHC,9/11/2025,ASHC,CT,2,64,68.17,,
0925ASHC,9/11/2025,ASHC,CT,2,65,119.08,,
0925ASHC,9/11/2025,ASHC,CT,2,66,,126.15,
0925ASHC,9/11/2025,ASHC,CT,2,67,67.45,,
0925ASHC,9/11/2025,ASHC,CT,2,68,141.18,,
0925ASHC,9/11/2025,ASHC,CT,2,69,67.34,,
0925ASHC,9/11/2025,ASHC,CT,2,70,127.27,,
0925ASHC,9/11/2025,ASHC,CT,2,71,75.26,,
0925ASHC,9/11/2025,ASHC,CT,2,72,40.78,,
0925ASHC,9/11/2025,ASHC,CT,2,73,25.7,,
0925ASHC,9/11/2025,ASHC,CT,2,74,26.82,,
0925ASHC,9/11/2025,ASHC,CT,2,75,18.2,,
0925ASHC,9/11/2025,ASHC,CT,2,76,12.31,,
0925ASHC,9/11/2025,ASHC,CT,2,77,65.72,,
0925ASHC,9/11/2025,ASHC,CT,2,78,152.21,,
0925ASHC,9/11/2025,ASHC,CT,2,79,,133.03,
0925ASHC,9/11/2025,ASHC,CT,2,80,83.18,,
0925ASHC,9/11/2025,ASHC,CT,2,81,25.21,,
0925ASHC,9/11/2025,ASHC,CT,2,82,106.79,,
0925ASHC,9/11/2025,ASHC,CT,2,83,44.58,,
0925ASHC,9/11/2025,ASHC,CT,2,84,60.39,,
0925ASHC,9/11/2025,ASHC,CT,2,85,,120.67,
0925ASHC,9/11/2025,ASHC,CT,2,86,85.29,,
0925ASHC,9/11/2025,ASHC,CT,2,87,90.39,,
0925ASHC,9/11/2025,ASHC,CT,2,88,108.45,,
0925ASHC,9/11/2025,ASHC,CT,2,89,127.8,,
0925ASHC,9/11/2025,ASHC,CT,2,90,,134.16,
0925ASHC,9/11/2025,ASHC,CT,2,91,,103.66,
0925ASHC,9/11/2025,ASHC,CT,2,92,103.01,,
0925ASHC,9/11/2025,ASHC,CT,2,93,50.28,,
0925ASHC,9/11/2025,ASHC,CT,2,94,121.15,,
0925ASHC,9/11/2025,ASHC,CT,2,95,97.42,,
0925ASHC,9/11/2025,ASHC,CT,2,96,61.12,,
0925ASHC,9/11/2025,ASHC,CT,2,97,20.8,,
0925ASHC,9/11/2025,ASHC,CT,2,98,92.77,,
0925ASHC,9/11/2025,ASHC,CT,2,99,61.02,,
0925ASHC,9/11/2025,ASHC,CT,2,100,99.95,,
0925ASHC,9/11/2025,ASHC,CT,3,1,126.16,,
0925ASHC,9/11/2025,ASHC,CT,3,2,,59.19,
0925ASHC,9/11/2025,ASHC,CT,3,3,128.14,,
0925ASHC,9/11/2025,ASHC,CT,3,4,58.67,,
0925ASHC,9/11/2025,ASHC,CT,3,5,41.26,,
0925ASHC,9/11/2025,ASHC,CT,3,6,150.8,,
0925ASHC,9/11/2025,ASHC,CT,3,7,144,,
0925ASHC,9/11/2025,ASHC,CT,3,8,112.78,,
0925ASHC,9/11/2025,ASHC,CT,3,9,,128.48,
0925ASHC,9/11/2025,ASHC,CT,3,10,,124.58,
0925ASHC,9/11/2025,ASHC,CT,3,11,,119.76,
0925ASHC,9/11/2025,ASHC,CT,3,12,29.92,,
0925ASHC,9/11/2025,ASHC,CT,3,13,115.34,,
0925ASHC,9/11/2025,ASHC,CT,3,14,138.06,,
0925ASHC,9/11/2025,ASHC,CT,3,15,98.67,,
0925ASHC,9/11/2025,ASHC,CT,3,16,60.41,,
0925ASHC,9/11/2025,ASHC,CT,3,17,51.85,,
0925ASHC,9/11/2025,ASHC,CT,3,18,,172.51,
0925ASHC,9/11/2025,ASHC,CT,3,19,,147.74,
0925ASHC,9/11/2025,ASHC,CT,3,20,58.25,,
0925ASHC,9/11/2025,ASHC,CT,3,21,115.16,,
0925ASHC,9/11/2025,ASHC,CT,3,22,124.78,,
0925ASHC,9/11/2025,ASHC,CT,3,23,144.06,,
0925ASHC,9/11/2025,ASHC,CT,3,24,59.37,,
0925ASHC,9/11/2025,ASHC,CT,3,25,,128.04,
0925ASHC,9/11/2025,ASHC,CT,3,26,166.54,,
0925ASHC,9/11/2025,ASHC,CT,3,27,72.56,,
0925ASHC,9/11/2025,ASHC,CT,3,28,42.32,,
0925ASHC,9/11/2025,ASHC,CT,3,29,129.92,,
0925ASHC,9/11/2025,ASHC,CT,3,30,49.3,,
0925ASHC,9/11/2025,ASHC,CT,3,31,,109.46,
0925ASHC,9/11/2025,ASHC,CT,3,32,,88.54,
0925ASHC,9/11/2025,ASHC,CT,3,33,,110.9,
0925ASHC,9/11/2025,ASHC,CT,3,34,,110.36,
0925ASHC,9/11/2025,ASHC,CT,3,35,80.46,,
0925ASHC,9/11/2025,ASHC,CT,3,36,66.23,,
0925ASHC,9/11/2025,ASHC,CT,3,37,25.23,,
0925ASHC,9/11/2025,ASHC,CT,3,38,55.46,,
0925ASHC,9/11/2025,ASHC,CT,3,39,77.35,,
0925ASHC,9/11/2025,ASHC,CT,3,40,21.17,,
0925ASHC,9/11/2025,ASHC,CT,3,41,59.18,,
0925ASHC,9/11/2025,ASHC,CT,3,42,47.44,,
0925ASHC,9/11/2025,ASHC,CT,3,43,57.08,,
0925ASHC,9/11/2025,ASHC,CT,3,44,36.13,,
0925ASHC,9/11/2025,ASHC,CT,3,45,,44.66,
0925ASHC,9/11/2025,ASHC,CT,3,46,45.9,,
0925ASHC,9/11/2025,ASHC,CT,3,47,,110.22,
0925ASHC,9/11/2025,ASHC,CT,3,48,88.84,,
0925ASHC,9/11/2025,ASHC,CT,3,49,75.03,,
0925ASHC,9/11/2025,ASHC,CT,3,50,127.38,,
0925ASHC,9/11/2025,ASHC,CT,3,51,91.71,,
0925ASHC,9/11/2025,ASHC,CT,3,52,12.19,,
0925ASHC,9/11/2025,ASHC,CT,3,53,133.19,,
0925ASHC,9/11/2025,ASHC,CT,3,54,,128.84,
0925ASHC,9/11/2025,ASHC,CT,3,55,154.23,,
0925ASHC,9/11/2025,ASHC,CT,3,56,42.1,,
0925ASHC,9/11/2025,ASHC,CT,3,57,50.49,,
0925ASHC,9/11/2025,ASHC,CT,3,58,62.08,,
0925ASHC,9/11/2025,ASHC,CT,3,59,107.04,,
0925ASHC,9/11/2025,ASHC,CT,3,60,73.83,,
0925ASHC,9/11/2025,ASHC,CT,3,61,,107.27,
0925ASHC,9/11/2025,ASHC,CT,3,62,,104.08,
0925ASHC,9/11/2025,ASHC,CT,3,63,113.26,,
0925ASHC,9/11/2025,ASHC,CT,3,64,,114.33,
0925ASHC,9/11/2025,ASHC,CT,3,65,35.83,,
0925ASHC,9/11/2025,ASHC,CT,3,66,47.4,,
0925ASHC,9/11/2025,ASHC,CT,3,67,18.1,,
0925ASHC,9/11/2025,ASHC,CT,3,68,81.75,,
0925ASHC,9/11/2025,ASHC,CT,3,69,95.95,,
0925ASHC,9/11/2025,ASHC,CT,3,70,43.64,,
0925ASHC,9/11/2025,ASHC,CT,3,71,8.01,,
0925ASHC,9/11/2025,ASHC,CT,3,72,52.32,,
0925ASHC,9/11/2025,ASHC,CT,3,73,64.13,,
0925ASHC,9/11/2025,ASHC,CT,3,74,77.09,,
0925ASHC,9/11/2025,ASHC,CT,3,75,46.31,,
0925ASHC,9/11/2025,ASHC,CT,3,76,62.29,,
0925ASHC,9/11/2025,ASHC,CT,3,77,,113.19,
0925ASHC,9/11/2025,ASHC,CT,3,78,,119.06,
0925ASHC,9/11/2025,ASHC,CT,3,79,76.51,,
0925ASHC,9/11/2025,ASHC,CT,3,80,78.75,,
0925ASHC,9/11/2025,ASHC,CT,3,81,8.72,,
0925ASHC,9/11/2025,ASHC,CT,3,82,136.69,,
0925ASHC,9/11/2025,ASHC,CT,3,83,,66.96,
0925ASHC,9/11/2025,ASHC,CT,3,84,36.96,,
0925ASHC,9/11/2025,ASHC,CT,3,85,,47.1,
0925ASHC,9/11/2025,ASHC,CT,3,86,,72.07,
0925ASHC,9/11/2025,ASHC,CT,3,87,31.36,,
0925ASHC,9/11/2025,ASHC,CT,3,88,153.67,,
0925ASHC,9/11/2025,ASHC,CT,3,89,75.96,,
0925ASHC,9/11/2025,ASHC,CT,3,90,80.52,,
0925ASHC,9/11/2025,ASHC,CT,3,91,12.75,,
0925ASHC,9/11/2025,ASHC,CT,3,92,63.25,,
0925ASHC,9/11/2025,ASHC,CT,3,93,8.46,,
0925ASHC,9/11/2025,ASHC,CT,3,94,,158.64,
0925ASHC,9/11/2025,ASHC,CT,3,95,,70.92,
0925ASHC,9/11/2025,ASHC,CT,3,96,12.46,,
0925ASHC,9/11/2025,ASHC,CT,3,97,117.23,,
0925ASHC,9/11/2025,ASHC,CT,3,98,29.13,,
0925ASHC,9/11/2025,ASHC,CT,3,99,,114.28,
0925ASHC,9/11/2025,ASHC,CT,3,100,,139.55,
0925ASHC,9/11/2025,ASHC,CT,4,1,126.56,,
0925ASHC,9/11/2025,ASHC,CT,4,2,51.12,,
0925ASHC,9/11/2025,ASHC,CT,4,3,64.71,,
0925ASHC,9/11/2025,ASHC,CT,4,4,23.56,,
0925ASHC,9/11/2025,ASHC,CT,4,5,,21.15,
0925ASHC,9/11/2025,ASHC,CT,4,6,112.49,,
0925ASHC,9/11/2025,ASHC,CT,4,7,100.12,,
0925ASHC,9/11/2025,ASHC,CT,4,8,100.42,,
0925ASHC,9/11/2025,ASHC,CT,4,9,11.33,,
0925ASHC,9/11/2025,ASHC,CT,4,10,17.02,,
0925ASHC,9/11/2025,ASHC,CT,4,11,124.96,,
0925ASHC,9/11/2025,ASHC,CT,4,12,103.34,,
0925ASHC,9/11/2025,ASHC,CT,4,13,,46.73,
0925ASHC,9/11/2025,ASHC,CT,4,14,43.23,,
0925ASHC,9/11/2025,ASHC,CT,4,15,113.95,,
0925ASHC,9/11/2025,ASHC,CT,4,16,120.41,,
0925ASHC,9/11/2025,ASHC,CT,4,17,61.02,,
0925ASHC,9/11/2025,ASHC,CT,4,18,,94.57,
0925ASHC,9/11/2025,ASHC,CT,4,19,80.67,,
0925ASHC,9/11/2025,ASHC,CT,4,20,103.15,,
0925ASHC,9/11/2025,ASHC,CT,4,21,123.73,,
0925ASHC,9/11/2025,ASHC,CT,4,22,46.6,,
0925ASHC,9/11/2025,ASHC,CT,4,23,47.06,,
0925ASHC,9/11/2025,ASHC,CT,4,24,45.53,,
0925ASHC,9/11/2025,ASHC,CT,4,25,117.49,,
0925ASHC,9/11/2025,ASHC,CT,4,26,15.64,,
0925ASHC,9/11/2025,ASHC,CT,4,27,76.41,,
0925ASHC,9/11/2025,ASHC,CT,4,28,125.23,,
0925ASHC,9/11/2025,ASHC,CT,4,29,59.3,,
0925ASHC,9/11/2025,ASHC,CT,4,30,91.02,,
0925ASHC,9/11/2025,ASHC,CT,4,31,15.32,,
0925ASHC,9/11/2025,ASHC,CT,4,32,53.26,,
0925ASHC,9/11/2025,ASHC,CT,4,33,66.04,,
0925ASHC,9/11/2025,ASHC,CT,4,34,62.01,,
0925ASHC,9/11/2025,ASHC,CT,4,35,22.26,,
0925ASHC,9/11/2025,ASHC,CT,4,36,,45.04,
0925ASHC,9/11/2025,ASHC,CT,4,37,,22.63,
0925ASHC,9/11/2025,ASHC,CT,4,38,,80.77,
0925ASHC,9/11/2025,ASHC,CT,4,39,45.23,,
0925ASHC,9/11/2025,ASHC,CT,4,40,140.58,,
0925ASHC,9/11/2025,ASHC,CT,4,41,123.13,,
0925ASHC,9/11/2025,ASHC,CT,4,42,10.95,,
0925ASHC,9/11/2025,ASHC,CT,4,43,46.11,,
0925ASHC,9/11/2025,ASHC,CT,4,44,,31.32,
0925ASHC,9/11/2025,ASHC,CT,4,45,47.49,,
0925ASHC,9/11/2025,ASHC,CT,4,46,94.07,,
0925ASHC,9/11/2025,ASHC,CT,4,47,67.3,,
0925ASHC,9/11/2025,ASHC,CT,4,48,100.17,,
0925ASHC,9/11/2025,ASHC,CT,4,49,89.34,,
0925ASHC,9/11/2025,ASHC,CT,4,50,,149.9,
0925ASHC,9/11/2025,ASHC,CT,4,51,,146.82,
0925ASHC,9/11/2025,ASHC,CT,4,52,,71.25,
0925ASHC,9/11/2025,ASHC,CT,4,53,49.58,,
0925ASHC,9/11/2025,ASHC,CT,4,54,123.75,,
0925ASHC,9/11/2025,ASHC,CT,4,55,50.32,,
0925ASHC,9/11/2025,ASHC,CT,4,56,53.1,,
0925ASHC,9/11/2025,ASHC,CT,4,57,34.07,,
0925ASHC,9/11/2025,ASHC,CT,4,58,13.94,,
0925ASHC,9/11/2025,ASHC,CT,4,59,56.36,,
0925ASHC,9/11/2025,ASHC,CT,4,60,105.41,,
0925ASHC,9/11/2025,ASHC,CT,4,61,108.84,,
0925ASHC,9/11/2025,ASHC,CT,4,62,53.71,,
0925ASHC,9/11/2025,ASHC,CT,4,63,121.74,,
0925ASHC,9/11/2025,ASHC,CT,4,64,100.03,,
0925ASHC,9/11/2025,ASHC,CT,4,65,,113.9,
0925ASHC,9/11/2025,ASHC,CT,4,66,,111.33,
0925ASHC,9/11/2025,ASHC,CT,4,67,,128.05,
0925ASHC,9/11/2025,ASHC,CT,4,68,46.19,,
0925ASHC,9/11/2025,ASHC,CT,4,69,51.85,,
0925ASHC,9/11/2025,ASHC,CT,4,70,52.44,,
0925ASHC,9/11/2025,ASHC,CT,4,71,27.32,,
0925ASHC,9/11/2025,ASHC,CT,4,72,79.2,,
0925ASHC,9/11/2025,ASHC,CT,4,73,159.3,,
0925ASHC,9/11/2025,ASHC,CT,4,74,,51.49,
0925ASHC,9/11/2025,ASHC,CT,4,75,,122.3,
0925ASHC,9/11/2025,ASHC,CT,4,76,97.45,,
0925ASHC,9/11/2025,ASHC,CT,4,77,77.9,,
0925ASHC,9/11/2025,ASHC,CT,4,78,118.04,,
0925ASHC,9/11/2025,ASHC,CT,4,79,,,63.05
0925ASHC,9/11/2025,ASHC,CT,4,80,162.02,,
0925ASHC,9/11/2025,ASHC,CT,4,81,174.25,,
0925ASHC,9/11/2025,ASHC,CT,4,82,121.91,,
0925ASHC,9/11/2025,ASHC,CT,4,83,130.56,,
0925ASHC,9/11/2025,ASHC,CT,4,84,112.5,,
0925ASHC,9/11/2025,ASHC,CT,4,85,13.2,,
0925ASHC,9/11/2025,ASHC,CT,4,86,108.98,,
0925ASHC,9/11/2025,ASHC,CT,4,87,41.91,,
0925ASHC,9/11/2025,ASHC,CT,4,88,89.2,,
0925ASHC,9/11/2025,ASHC,CT,4,89,59.84,,
0925ASHC,9/11/2025,ASHC,CT,4,90,34.61,,
0925ASHC,9/11/2025,ASHC,CT,4,91,139.08,,
0925ASHC,9/11/2025,ASHC,CT,4,92,,109.27,
0925ASHC,9/11/2025,ASHC,CT,4,93,,69.84,
0925ASHC,9/11/2025,ASHC,CT,4,94,,53.75,
0925ASHC,9/11/2025,ASHC,CT,4,95,78.23,,
0925ASHC,9/11/2025,ASHC,CT,4,96,47.66,,
0925ASHC,9/11/2025,ASHC,CT,4,97,,110.35,
0925ASHC,9/11/2025,ASHC,CT,4,98,113.77,,
0925ASHC,9/11/2025,ASHC,CT,4,99,130.31,,
0925ASHC,9/11/2025,ASHC,CT,4,100,,123.32,
