"","Date Time","Chlorophyll-a Fluorescence","pH","pH mV","ORP","Actual Conductivity","Specific Conductivity","Salinity","Resistivity","Density","Total Dissolved Solids","RDO Concentration","RDO Saturation","Oxygen Partial Pressure","Temperature","Site"
"11",2024-06-10 09:30:00,0.039537232,7.0570993,-20.58506,65.40051,23804.88,27235.033,16.862825,42.00819,1.0113487,17.702772,5.144251,60.14406,84.50478,18.40595,"FENC"
"12",2024-06-10 10:00:00,0.03597602,7.06068,-20.811558,77.04727,23141.63,26320.086,16.249718,43.212166,1.0108231,17.108055,5.3113074,62.200123,87.36191,18.677404,"FENC"
"13",2024-06-10 10:30:00,0.03981869,7.109483,-23.674965,60.51056,22834.977,25713.068,15.849461,43.79247,1.0104163,16.713495,5.6441417,66.537125,93.394356,19.139732,"FENC"
"14",2024-06-10 11:00:00,0.042225495,7.7586613,-61.27119,63.369186,33197.305,37590.75,24.050713,30.122927,1.0167042,24.433987,8.090021,99.639786,139.90843,18.880852,"FENC"
"15",2024-06-10 11:30:00,0.04280882,7.969837,-73.306564,76.84938,36927.203,42550.56,27.554909,27.080307,1.0195624,27.657862,8.590286,106.39689,149.55583,18.080784,"FENC"
"16",2024-06-10 12:00:00,0.04644985,7.9828653,-74.100494,95.75836,37084.547,42580.426,27.583735,26.96541,1.0195463,27.677277,8.609505,106.98431,150.34972,18.24238,"FENC"
"17",2024-06-10 12:30:00,0.039428625,7.976135,-73.659424,105.64081,36955.305,42623.84,27.605583,27.059715,1.0196112,27.705496,8.513169,105.38534,148.14236,18.037184,"FENC"
"18",2024-06-10 13:00:00,0.041106164,7.981378,-73.99797,113.18675,37055.066,42607.44,27.60021,26.986862,1.0195743,27.694838,8.55617,106.19947,149.2595,18.17724,"FENC"
"19",2024-06-10 13:30:00,0.24709277,8.004409,-75.40226,104.26274,37320.555,42648.316,27.642267,26.794886,1.0195394,27.721405,8.703027,108.63459,152.62505,18.459522,"FENC"
"20",2024-06-10 14:00:00,0.059125807,8.01498,-76.0293,120.35838,37371.812,42652.22,27.647665,26.758135,1.0195295,27.723942,8.786137,109.79834,154.24794,18.518248,"FENC"
"21",2024-06-10 14:30:00,0.11517443,8.011339,-75.8028,121.96057,37343.5,42676.133,27.66221,26.778421,1.019555,27.739485,8.716048,108.806404,152.86679,18.45781,"FENC"
"22",2024-06-10 15:00:00,0.1278086,8.006893,-75.55246,129.2085,37347.016,42655.52,27.648546,26.775902,1.0195382,27.726088,8.619843,107.650925,151.23804,18.484264,"FENC"
"23",2024-06-10 15:30:00,0.8730471,8.013196,-76.00546,116.98715,37606.438,42636.312,27.6494,26.591192,1.0194576,27.713602,8.699769,109.353195,153.55942,18.823475,"FENC"
"24",2024-06-10 16:00:00,0.14201479,7.9972205,-75.211525,131.57599,38060.48,42678.19,27.700735,26.273972,1.0193716,27.740826,8.700573,110.45948,155.00351,19.335163,"FENC"
"25",2024-06-10 16:30:00,0.048466798,7.9571114,-73.096756,132.8563,38779.312,42702.418,27.751045,25.786945,1.0191962,27.75657,8.5771675,110.67941,155.12207,20.190008,"FENC"
"26",2024-06-10 17:00:00,0.047108535,7.896208,-69.701675,130.61514,39259.547,42664.086,27.74565,25.471512,1.0190297,27.731655,8.354412,109.0675,152.71873,20.822056,"FENC"
"27",2024-06-10 17:30:00,0.21954288,7.829616,-65.925125,119.061386,39086.156,42055.34,27.321575,25.584505,1.0185823,27.335972,7.9829564,104.88052,146.74716,21.303568,"FENC"
"28",2024-06-10 18:00:00,0.046431046,7.736107,-60.517788,132.82053,37514.75,40139.33,25.95085,26.656181,1.0174721,26.090563,7.6633215,100.37686,140.38547,21.576616,"FENC"
"29",2024-06-10 18:30:00,0.04412503,7.6163044,-53.527355,132.68463,33838.008,36141.41,23.106565,29.552567,1.0152978,23.491917,7.6486998,98.69248,138.01074,21.663187,"FENC"
"30",2024-06-10 19:00:00,0.04209914,7.4991107,-46.675205,129.66385,30458.188,32517.143,20.563923,32.831894,1.0133708,21.136143,7.6209908,96.92643,135.53644,21.684864,"FENC"
"31",2024-06-10 19:30:00,0.043641932,7.4072824,-41.296482,120.172424,28155.45,30087.451,18.878859,35.517105,1.0121105,19.556843,7.508533,94.48107,132.12683,21.63807,"FENC"
"32",2024-06-10 20:00:00,0.04782483,7.3371587,-37.178993,138.89783,26260.592,28134.318,17.535479,38.079872,1.0111277,18.287308,7.3341246,91.353836,127.77884,21.513124,"FENC"
"33",2024-06-10 20:30:00,0.05017977,7.274985,-33.528805,129.45404,24583.963,26409.215,16.35844,40.676926,1.010272,17.165989,7.0916944,87.5138,122.43304,21.381454,"FENC"
"34",2024-06-10 21:00:00,0.040469956,7.2358437,-31.218529,131.82394,24162.357,26071.262,16.126158,41.386692,1.0101494,16.946321,6.893747,84.61401,118.415825,21.166561,"FENC"
"35",2024-06-10 21:30:00,0.04371532,7.2228203,-30.436516,136.95233,22673.01,24569.281,15.109652,44.105305,1.0094321,15.970033,6.8097944,82.763794,115.86345,20.959131,"FENC"
"36",2024-06-10 22:00:00,0.049311504,7.2253647,-30.519962,130.26706,21699.408,23822.55,14.599696,46.084206,1.0091953,15.484658,6.4586277,77.33693,108.36814,20.33386,"FENC"
"37",2024-06-10 22:30:00,0.0502817,7.171732,-27.396679,117.216034,19965.744,21919.363,13.331696,50.085785,1.0082366,14.247586,6.2142363,73.8573,103.492355,20.333635,"FENC"
"38",2024-06-10 23:00:00,0.43919986,7.773322,-61.984062,94.320694,35376.59,40622.824,26.180782,28.26728,1.0184773,26.404835,7.087991,87.334045,122.73495,18.238483,"FENC"
"39",2024-06-10 23:30:00,0.8210037,7.8936486,-68.829056,110.67859,36424.695,42265.562,27.335583,27.453901,1.0194687,27.472616,7.5946574,93.37125,131.30006,17.764687,"FENC"
"40",2024-06-11,0.6938821,7.9132314,-69.944855,122.370636,36580.957,42504.04,27.503878,27.336628,1.0196112,27.627626,7.643845,93.960884,132.13947,17.704012,"FENC"
"41",2024-06-11 00:30:00,0.7054949,7.9196463,-70.30249,124.885956,36621.73,42600.574,27.570715,27.306192,1.0196743,27.690374,7.6234536,93.6537,131.7162,17.652012,"FENC"
"42",2024-06-11 01:00:00,0.6785606,7.920917,-70.35971,125.265045,36608.324,42648.074,27.601618,27.31619,1.0197133,27.721249,7.643687,93.7988,131.93141,17.585424,"FENC"
"43",2024-06-11 01:30:00,0.68015534,7.916378,-70.087906,125.61075,36582.95,42657.727,27.60654,27.335138,1.0197265,27.727522,7.5731254,92.86144,130.61981,17.544113,"FENC"
"44",2024-06-11 02:00:00,0.7326262,7.9191513,-70.22381,136.39917,36505.566,42662.117,27.604816,27.393084,1.0197481,27.730377,7.588716,92.872055,130.65115,17.444529,"FENC"
"45",2024-06-11 02:30:00,0.61057687,7.9168606,-70.090294,133.66928,36510.168,42673.195,27.612473,27.38963,1.0197554,27.737577,7.5601554,92.51604,130.1513,17.438541,"FENC"
"46",2024-06-11 03:00:00,0.6233314,7.909084,-69.63492,137.72955,36472.902,42657.242,27.599594,27.417616,1.0197521,27.72721,7.491955,91.62288,128.8995,17.409554,"FENC"
"47",2024-06-11 03:30:00,0.73479635,7.894763,-68.80283,139.72037,36410.344,42610.02,27.564346,27.464724,1.0197314,27.696512,7.30233,89.23761,125.54807,17.382301,"FENC"
"48",2024-06-11 04:00:00,0.5574943,7.8831463,-68.11142,153.04556,36335.88,42611.043,27.560484,27.521008,1.0197496,27.69718,7.284076,88.8524,125.020615,17.289732,"FENC"
"49",2024-06-11 04:30:00,0.36562803,7.8435335,-65.79399,154.89093,36228.77,42630.965,27.567112,27.602373,1.0197892,27.710129,6.9463997,84.48554,118.89868,17.137323,"FENC"
"50",2024-06-11 05:00:00,0.060720935,7.7393703,-59.752464,159.73798,36032.465,42593.965,27.530188,27.75275,1.0198066,27.686077,6.385778,77.342834,108.87366,16.93468,"FENC"
"51",2024-06-11 05:30:00,0.045320496,7.669006,-55.687428,140.16858,35553.17,42101.016,27.173151,28.126886,1.0195508,27.36566,6.102626,73.64191,103.67372,16.857224,"FENC"
"52",2024-06-11 06:00:00,59.975197,7.5662384,-49.77703,127.43225,34107.96,40372.25,25.940851,29.318668,1.018604,26.241962,5.76154,69.035095,97.186,16.87627,"FENC"
"53",2024-06-11 06:30:00,0.05747675,7.3926325,-39.82067,106.14386,30630.287,36051.86,22.902136,32.647427,1.0162276,23.433708,5.3303847,63.016357,88.68571,17.126564,"FENC"
"54",2024-06-11 07:00:00,0.044755477,7.264658,-32.47738,74.27446,28117.963,32911.312,20.723782,35.564453,1.014512,21.392353,4.9472184,58.00657,81.61003,17.374636,"FENC"
"55",2024-06-11 07:30:00,0.046911232,7.187021,-28.018951,60.257828,26107.799,30437.531,19.024376,38.30273,1.0131787,19.784395,4.6843734,54.557102,76.73976,17.552368,"FENC"
"56",2024-06-11 08:00:00,0.040310226,7.1227713,-24.328232,60.84195,24159.982,28052.135,17.40098,41.39076,1.0119034,18.233887,4.592802,53.163815,74.76253,17.735754,"FENC"
"57",2024-06-11 08:30:00,0.0471051,7.082457,-22.017956,60.48909,22474.709,25968.965,15.997109,44.494457,1.0107884,16.879827,4.562173,52.594303,73.940765,17.955229,"FENC"
"58",2024-06-11 09:00:00,0.0381024,7.088491,-22.377968,86.84627,21971.926,25304.656,15.553593,45.512623,1.0104191,16.448027,4.8675175,56.131012,78.8976,18.104488,"FENC"
"59",2024-06-11 09:30:00,0.04721469,7.0632358,-20.930767,87.91438,20839.752,23910.242,14.623403,47.985214,1.0096754,15.541658,4.8781447,56.131886,78.88102,18.276577,"FENC"
"60",2024-06-11 10:00:00,0.04181826,7.114571,-23.915768,111.58696,20561.406,23487.383,14.345166,48.634808,1.0094208,15.266799,5.9059796,68.11566,95.69608,18.477669,"FENC"
"61",2024-06-11 10:30:00,2.7795956,7.162009,-26.679039,100.56488,20667.373,23506.041,14.361233,48.385445,1.0093898,15.278927,5.7960315,67.117065,94.2679,18.67731,"FENC"
"62",2024-06-11 11:00:00,0.03968117,7.17801,-27.64225,67.20535,20283.357,22876.773,13.948881,49.301502,1.0089918,14.869903,5.939332,69.13018,97.04412,19.06468,"FENC"
"63",2024-06-11 11:30:00,0.04921599,7.1249075,-24.673939,78.11777,16969.13,18610.918,11.157338,58.93054,1.0065818,12.097097,7.0293193,82.559074,115.677505,20.381346,"FENC"
"64",2024-06-11 12:00:00,0.040326633,8.054475,-78.55653,87.099,37986.86,42520.316,27.590235,26.324892,1.0192672,27.638206,9.828392,124.89015,175.23318,19.417875,"FENC"
"65",2024-06-11 12:30:00,0.042741694,8.057886,-78.67336,107.11423,37883.41,42679.684,27.6929,26.396778,1.0194194,27.741795,9.519063,120.347595,168.9305,19.116318,"FENC"
"66",2024-06-11 13:00:00,0.049589563,8.048012,-78.024864,115.88565,37757.473,42799.414,27.767265,26.484823,1.0195452,27.819618,9.377334,117.97243,165.66104,18.83225,"FENC"
"67",2024-06-11 13:30:00,0.04753391,8.067239,-79.17404,110.46402,37878.555,42816.113,27.784811,26.400162,1.019527,27.830475,9.508907,119.9354,168.38757,18.9623,"FENC"
"68",2024-06-11 14:00:00,0.047721505,8.076997,-79.76055,120.76846,37920.863,42793.047,27.7714,26.370708,1.019498,27.81548,9.624752,121.563095,170.65488,19.03903,"FENC"
"69",2024-06-11 14:30:00,0.06657772,8.066405,-79.135895,126.26401,37923.387,42832.086,27.797903,26.368954,1.0195278,27.840857,9.472982,119.576454,167.875,18.999828,"FENC"
"70",2024-06-11 15:00:00,0.2296585,8.065792,-79.06198,130.58655,37817.58,42843.43,27.80009,26.44273,1.0195639,27.84823,9.459516,119.08838,167.22215,18.858252,"FENC"
"71",2024-06-11 15:30:00,0.62205124,8.065364,-79.04768,124.80011,37838.58,42831.348,27.79303,26.428055,1.0195491,27.840376,9.39983,118.418816,166.2732,18.896957,"FENC"
"72",2024-06-11 16:00:00,0.5804799,8.054805,-78.45402,137.40054,37878.7,42813.97,27.783371,26.400063,1.0195252,27.829079,9.321583,117.57703,165.07591,18.964796,"FENC"
"73",2024-06-11 16:30:00,0.8725846,8.067948,-79.305176,137.55789,38151.402,42817.68,27.799673,26.211357,1.0194571,27.831491,9.493153,120.49975,169.10233,19.294231,"FENC"
"74",2024-06-11 17:00:00,0.34358725,8.04643,-78.21799,144.25269,38674.68,42849.19,27.8462,25.85671,1.0193418,27.851974,9.37801,120.4285,168.85727,19.899303,"FENC"
"75",2024-06-11 17:30:00,0.38609746,7.985645,-74.87774,131.80725,39351.04,42906.41,27.915363,25.412289,1.0192001,27.889168,8.932631,116.388504,163.0093,20.661602,"FENC"
"76",2024-06-11 18:00:00,0.051362507,7.9269357,-71.57326,143.93082,39611.914,42757.996,27.82446,25.24493,1.0190045,27.792698,8.527717,112.04844,156.81438,21.147703,"FENC"
"77",2024-06-11 18:30:00,0.114449695,7.8488336,-67.10768,140.07797,39086.562,41830.22,27.167143,25.58424,1.018396,27.189642,7.9210796,104.472374,146.11581,21.565956,"FENC"
"78",2024-06-11 19:00:00,0.046232965,7.728179,-60.14824,137.50305,36209.605,38380.73,24.705292,27.616982,1.0164078,24.947475,7.831805,102.70181,143.53078,22.038317,"FENC"
"79",2024-06-11 19:30:00,0.049702317,7.6227684,-54.01373,133.85526,32335.945,34125.004,21.699411,30.925337,1.0140802,22.181253,7.894152,102.12905,142.67973,22.255152,"FENC"
"80",2024-06-11 20:00:00,0.047999464,7.5258193,-48.32983,148.3678,29624.312,31267.943,19.70595,33.756058,1.012578,20.324163,7.885982,100.836075,140.87508,22.247854,"FENC"
"81",2024-06-11 20:30:00,0.047668397,7.4345694,-42.967796,151.49347,27330.828,28901.348,18.071154,36.58872,1.0113693,18.785875,7.7914605,98.51806,137.6576,22.154936,"FENC"
"82",2024-06-11 21:00:00,0.047048043,7.3635926,-38.785934,156.8388,25426.447,26982.635,16.756802,39.32913,1.0104228,17.538713,7.758932,97.04691,135.6405,21.980436,"FENC"
"83",2024-06-11 21:30:00,0.046370614,7.306677,-35.426617,150.92126,24274.098,25874.623,16.001528,41.196175,1.0099083,16.818504,7.284613,90.34655,126.32008,21.761417,"FENC"
"84",2024-06-11 22:00:00,0.044576194,7.295561,-34.76143,167.50327,21843.729,23343.232,14.29622,45.77973,1.0086532,15.173101,7.6961293,94.28733,131.85616,21.636797,"FENC"
"85",2024-06-11 22:30:00,0.045057975,7.2501473,-32.03392,160.29349,21329.928,23102.252,14.127129,46.882484,1.0086843,15.016463,7.00466,84.68263,118.54528,20.983429,"FENC"
"86",2024-06-11 23:00:00,0.04772119,7.2485375,-31.90279,134.98059,20356.229,22204.84,13.525121,49.125015,1.0083109,14.433146,6.8573327,82.07442,114.95381,20.641226,"FENC"
"87",2024-06-11 23:30:00,0.07988884,7.1860948,-28.281212,124.280365,18049.375,19609.848,11.814747,55.40358,1.0069736,12.746401,6.762224,80.423134,112.608246,20.833717,"FENC"
"88",2024-06-12,0.5384323,7.845194,-65.982346,122.17752,36158.246,42160.85,27.25012,27.656208,1.0194539,27.404554,7.4240446,90.841255,127.77794,17.545866,"FENC"
"89",2024-06-12 00:30:00,0.9021556,7.917861,-70.09268,129.83551,36536.89,42923.88,27.781025,27.369598,1.0199364,27.90052,7.6481977,93.27253,131.25308,17.209526,"FENC"
"90",2024-06-12 01:00:00,0.830092,7.936279,-71.15126,129.43497,36598.117,43005.816,27.839354,27.32381,1.0199834,27.953781,7.7538114,94.57474,133.08725,17.199156,"FENC"
"91",2024-06-12 01:30:00,0.7627114,7.9337187,-70.98436,119.848175,36599.215,43083.867,27.89135,27.32299,1.0200411,28.004513,7.707418,93.89317,132.14111,17.119774,"FENC"
"92",2024-06-12 02:00:00,0.7122115,7.930322,-70.762634,138.69754,36561.38,43143.113,27.928358,27.351267,1.0200937,28.043024,7.6739,93.31068,131.33864,17.012781,"FENC"
"93",2024-06-12 02:30:00,0.7155939,7.9295397,-70.705414,150.7019,36530.996,43155.848,27.934885,27.374014,1.0201099,28.051302,7.6543016,92.98529,130.88864,16.962828,"FENC"
"94",2024-06-12 03:00:00,0.5887058,7.926295,-70.50276,152.40424,36502.45,43185.71,27.952888,27.395422,1.0201384,28.070713,7.6332655,92.62153,130.38702,16.897575,"FENC"
"95",2024-06-12 03:30:00,0.58687097,7.921837,-70.24049,147.2377,36469.72,43169.918,27.940298,27.420008,1.0201341,28.060446,7.575043,91.86581,129.32684,16.87407,"FENC"
"96",2024-06-12 04:00:00,0.76613086,7.9018383,-69.08179,154.20667,36431.67,43157.02,27.929283,27.448645,1.0201329,28.052063,7.4024,89.70837,126.29472,16.841131,"FENC"
"97",2024-06-12 04:30:00,0.5367789,7.839444,-65.47212,135.86273,36315.48,43103.29,27.886108,27.536467,1.0201192,28.017138,6.8186193,82.47281,116.120316,16.75509,"FENC"
"98",2024-06-12 05:00:00,0.40434745,7.8824234,-67.93738,154.27106,36293.234,43106.45,27.886751,27.553345,1.0201265,28.019194,7.2725286,87.911194,123.78202,16.72484,"FENC"
"99",2024-06-12 05:30:00,0.53679436,7.859527,-66.59746,150.39435,36197.008,43089.87,27.86945,27.626593,1.0201354,28.008417,7.0368695,84.88667,119.53779,16.62488,"FENC"
"100",2024-06-12 06:00:00,0.049888838,7.7812576,-62.081814,156.64331,35733.168,42606.86,27.519318,27.985205,1.0198832,27.694458,6.669819,80.17548,112.91313,16.553492,"FENC"
"101",2024-06-12 06:30:00,0.06487922,7.671383,-55.806637,146.08374,34444.54,40872.617,26.291594,29.032179,1.0188967,26.567202,6.2492275,74.87502,105.42141,16.765915,"FENC"
"102",2024-06-12 07:00:00,0.040042464,7.5134277,-46.78011,118.477264,31497.89,37063.176,23.612385,31.748158,1.0167673,24.091064,5.9360275,70.49442,99.20847,17.13839,"FENC"
"103",2024-06-12 07:30:00,0.045212142,7.32615,-36.04412,52.096756,28205.512,32883.76,20.710638,35.454063,1.0144635,21.374445,5.414363,63.700657,89.60115,17.551502,"FENC"
"104",2024-06-12 08:00:00,0.04199536,7.2220654,-30.076504,83.26523,26374.506,30511.24,19.085157,37.9154,1.0131491,19.832306,5.0955334,59.777428,84.045135,17.901537,"FENC"
"105",2024-06-12 08:30:00,0.043636356,7.136872,-25.188923,80.05133,24363.947,27953.115,17.347248,41.04425,1.011745,18.169525,4.9266143,57.621315,80.97398,18.27751,"FENC"
"106",2024-06-12 09:00:00,0.037311766,7.0752587,-21.657944,92.09386,22739.914,25846.57,15.930842,43.97554,1.0105746,16.80027,4.832558,56.51881,79.37915,18.707012,"FENC"
"107",2024-06-12 09:30:00,0.039476592,7.0972652,-22.978783,97.222244,22254.174,24974.324,15.355204,44.93539,1.010006,16.23331,5.060985,59.67016,83.73723,19.297491,"FENC"
"108",2024-06-12 10:00:00,0.03534989,7.0838156,-22.246838,115.18469,20653.475,22864.574,13.954304,48.418003,1.0087993,14.861974,5.57775,66.031075,92.57957,19.936953,"FENC"
"109",2024-06-12 11:00:00,60.656067,7.152782,-26.800632,38.731018,19619.213,21168.486,12.844459,50.970444,1.0076717,13.759517,6.3018336,75.88141,106.19442,21.16818,"FENC"
"110",2024-06-12 11:30:00,0.029810429,7.104658,-24.027824,28.765121,19124.084,20439.885,12.368228,52.290085,1.0072011,13.285926,6.149383,74.48643,104.16675,21.629622,"FENC"
"111",2024-06-12 12:00:00,0.02966892,7.119255,-24.921894,19.256989,19075.848,20191.738,12.209149,52.42231,1.0069643,13.124631,6.8113365,83.16896,116.21976,22.106558,"FENC"
"112",2024-06-12 12:30:00,0.04508681,7.7144284,-60.095787,41.406067,27906.502,28665.64,17.929266,35.833942,1.0108789,18.632668,8.971627,116.402275,162.24368,23.613482,"FENC"
"113",2024-06-12 13:00:00,0.035701375,8.026586,-77.466965,47.528656,38615.96,42880.03,27.86443,25.896029,1.0193822,27.87202,9.14781,117.2535,164.43047,19.793621,"FENC"
"114",2024-06-12 13:30:00,0.03701104,8.040497,-78.23706,48.901947,38788.176,43203.41,28.09243,25.781054,1.0195917,28.082216,9.120456,116.74582,163.75227,19.649403,"FENC"
"115",2024-06-12 14:00:00,0.041099302,8.045256,-78.46117,62.229553,38703.566,43289.203,28.1466,25.837412,1.0196817,28.137981,9.18687,117.20359,164.43987,19.453913,"FENC"
"116",2024-06-12 14:30:00,0.040795557,8.053911,-78.969,70.29286,38738.97,43310.41,28.162735,25.8138,1.019689,28.151768,9.280625,118.455315,166.19138,19.473787,"FENC"
"117",2024-06-12 15:00:00,0.04801215,8.068994,-79.83208,76.193726,38712.145,43323.38,28.170218,25.831688,1.0197062,28.160196,9.33013,118.9886,166.95052,19.427351,"FENC"
"118",2024-06-12 15:30:00,0.17372002,8.076893,-80.32561,68.1781,38827.07,43334.176,28.183176,25.755226,1.0196844,28.167213,9.343662,119.454994,167.57483,19.554552,"FENC"
"119",2024-06-12 16:00:00,0.088425815,8.0695715,-79.901215,81.880005,38815.535,43318.414,28.171907,25.76288,1.019675,28.156971,9.334702,119.339554,167.41212,19.557678,"FENC"
"120",2024-06-12 16:30:00,0.32781687,8.066065,-79.7081,91.481125,38855.145,43326.805,28.179527,25.736618,1.0196713,28.162424,9.27248,118.6357,166.41557,19.596455,"FENC"
"121",2024-06-12 17:00:00,0.4231269,8.056668,-79.21219,2.36026,39018.855,43339.098,28.195723,25.628635,1.0196375,28.170414,9.101449,116.860634,163.88252,19.780912,"FENC"
"122",2024-06-12 17:30:00,0.43209457,8.070568,-80.11102,50.26094,39298.152,43343.125,28.211462,25.44649,1.0195652,28.17303,9.398307,121.43383,170.21379,20.113905,"FENC"
"123",2024-06-12 18:00:00,0.2811663,8.051142,-79.11444,29.7641,39726.496,43361.625,28.243126,25.172117,1.019462,28.185057,9.152614,119.37322,167.20236,20.610844,"FENC"
"124",2024-06-12 18:30:00,0.047344975,7.996318,-76.0293,6.4992065,40045.95,43324.188,28.230896,24.971315,1.0193415,28.160723,8.784509,115.46677,161.62567,21.038343,"FENC"
"125",2024-06-12 19:00:00,0.04599727,7.9344625,-72.519775,48.079407,40212.56,43137.953,28.109467,24.867853,1.019141,28.039669,8.380629,110.90846,155.14592,21.449486,"FENC"
"126",2024-06-12 19:30:00,0.044191826,7.859133,-68.25685,56.483658,38340.457,40623.83,26.312088,26.08211,1.017618,26.405489,8.251309,109.256615,152.68672,22.057188,"FENC"
"127",2024-06-12 20:00:00,0.045010097,7.792149,-64.47315,72.25983,34593.395,36183.363,23.159052,28.907253,1.0150636,23.519186,8.637625,113.6095,158.60124,22.69937,"FENC"
"128",2024-06-12 20:30:00,0.04916232,7.744234,-61.70273,75.01117,31578.94,32896.875,20.851292,31.666674,1.0132691,21.382969,8.899163,115.92303,161.77534,22.902481,"FENC"
"129",2024-06-12 21:00:00,0.047184784,7.6696863,-57.33013,89.759735,29420.893,30627.861,19.273487,33.989452,1.0120713,19.90811,8.956205,115.67954,161.4261,22.936777,"FENC"
"130",2024-06-12 21:30:00,0.038710505,7.5837727,-52.261353,89.69299,27852.068,29064.357,18.192894,35.903976,1.0112894,18.891832,8.83914,113.208435,158.01016,22.816204,"FENC"
"131",2024-06-12 22:00:00,0.035948884,7.5606613,-50.871372,108.89044,25222.799,26420.889,16.383308,39.64667,1.0099764,17.173576,8.9128475,112.57138,157.17145,22.625847,"FENC"
"132",2024-06-12 22:30:00,0.03594339,7.494079,-46.947002,119.45715,23302.654,24461.076,15.056519,42.913567,1.0090044,15.8997,8.851285,110.723816,154.61911,22.520536,"FENC"
"133",2024-06-12 23:00:00,0.03922475,7.3928533,-40.950775,105.8983,22688.65,24016.236,14.752741,44.0749,1.0088807,15.610554,8.037529,99.59968,139.1801,22.105825,"FENC"
"134",2024-06-12 23:30:00,0.0371355,7.3639092,-39.212704,83.930405,21705.922,23124.953,14.152025,46.070377,1.0085073,15.0312195,7.602493,93.32452,130.4784,21.787245,"FENC"
"135",2024-06-13,0.032758005,7.322057,-36.72123,105.26172,21469.11,23031.191,14.085446,46.578552,1.0085402,14.970274,7.2022343,87.81808,122.84569,21.44897,"FENC"
"136",2024-06-13 00:30:00,0.03812529,7.2333784,-31.545162,86.803345,17769.012,19034.031,11.444304,56.277752,1.0065309,12.372121,7.115914,85.554665,119.66602,21.520367,"FENC"
"137",2024-06-13 01:00:00,0.4318876,7.7957745,-63.745975,89.76451,35261.266,40347.277,25.990788,28.359732,1.0182945,26.225729,7.373574,91.031845,127.90431,18.400215,"FENC"
"138",2024-06-13 01:30:00,0.61727417,7.9033065,-69.87334,84.56937,37372.29,43129.758,27.96835,26.757793,1.0198944,28.034344,7.6715703,95.12604,133.7252,18.0109,"FENC"
"139",2024-06-13 02:00:00,0.64343923,7.9099483,-70.23573,98.37619,37299.234,43129.465,27.963953,26.810202,1.0199116,28.034151,7.705919,95.38727,134.1078,17.922525,"FENC"
"140",2024-06-13 02:30:00,0.7296633,7.917706,-70.679184,108.28725,37345.625,43201.234,28.01472,26.776897,1.0199549,28.080803,7.696021,95.258995,133.93073,17.903528,"FENC"
"141",2024-06-13 03:00:00,0.62725884,7.913574,-70.42647,113.122375,37335.133,43244.707,28.043236,26.784424,1.0199903,28.10906,7.6471133,94.563805,132.96327,17.845325,"FENC"
"142",2024-06-13 03:30:00,0.61825275,7.921528,-70.877075,106.95688,37305.887,43244.707,28.041523,26.805422,1.0199972,28.10906,7.677859,94.878334,133.41162,17.809917,"FENC"
"143",2024-06-13 04:00:00,0.63008916,7.912622,-70.35732,122.196594,37321.184,43284.605,28.069134,26.794434,1.0200237,28.134993,7.616131,94.08922,132.30594,17.786787,"FENC"
"144",2024-06-13 04:30:00,0.2967041,7.8694143,-67.84916,123.88458,37259.88,43270.355,28.055986,26.83852,1.0200275,28.125732,7.2576427,89.55098,125.933945,17.727478,"FENC"
